============================================================================================== 
Warning! Mixing Conda and module environments may lead to corruption of the
user environment. 
We do not recommend users mixing those two environments unless absolutely
necessary. Note that 
SURF does not provide any support for Conda environment.
For more information, please refer to our software policy page:
https://servicedesk.surf.nl/wiki/display/WIKI/Software+policy+Snellius#SoftwarepolicySnellius-UseofAnacondaandMinicondaenvironmentsonSnellius 

Remember that many packages have already been installed on the system and can
be loaded using 
the 'module load <package__name>' command. If you are uncertain if a package is
already available 
on the system, please use 'module avail' or 'module spider' to search for it.
============================================================================================== 
  0%|          | 0/1000 [00:00<?, ?it/s]/gpfs/home5/igardner/thesis/env/dl2023/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:149: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
  0%|          | 1/1000 [00:25<7:01:05, 25.29s/it]  0%|          | 2/1000 [00:50<6:56:30, 25.04s/it]  0%|          | 3/1000 [01:14<6:54:21, 24.94s/it]  0%|          | 4/1000 [01:39<6:52:56, 24.88s/it]  0%|          | 5/1000 [02:04<6:51:39, 24.82s/it]  1%|          | 6/1000 [02:29<6:51:23, 24.83s/it]  1%|          | 7/1000 [02:54<6:50:17, 24.79s/it]  1%|          | 8/1000 [03:18<6:49:49, 24.79s/it]  1%|          | 9/1000 [03:43<6:48:51, 24.75s/it]  1%|          | 10/1000 [04:08<6:49:19, 24.81s/it]  1%|          | 11/1000 [04:33<6:48:50, 24.80s/it]  1%|          | 12/1000 [04:58<6:48:29, 24.81s/it]  1%|▏         | 13/1000 [05:22<6:47:43, 24.79s/it]  1%|▏         | 14/1000 [05:47<6:47:17, 24.78s/it]  2%|▏         | 15/1000 [06:12<6:46:26, 24.76s/it]  2%|▏         | 16/1000 [06:37<6:46:46, 24.80s/it]  2%|▏         | 17/1000 [07:01<6:46:29, 24.81s/it]  2%|▏         | 18/1000 [07:26<6:45:39, 24.79s/it]  2%|▏         | 19/1000 [07:51<6:44:25, 24.74s/it]  2%|▏         | 20/1000 [08:16<6:44:22, 24.76s/it]  2%|▏         | 21/1000 [08:41<6:44:47, 24.81s/it]  2%|▏         | 22/1000 [09:06<6:45:36, 24.88s/it]  2%|▏         | 23/1000 [09:31<6:46:06, 24.94s/it]  2%|▏         | 24/1000 [09:56<6:47:15, 25.04s/it]  2%|▎         | 25/1000 [10:22<6:49:53, 25.22s/it]  3%|▎         | 26/1000 [10:47<6:51:49, 25.37s/it]  3%|▎         | 27/1000 [11:13<6:54:13, 25.54s/it]  3%|▎         | 28/1000 [11:39<6:56:16, 25.70s/it]  3%|▎         | 29/1000 [12:06<6:58:47, 25.88s/it]  3%|▎         | 30/1000 [12:32<7:00:23, 26.00s/it]  3%|▎         | 31/1000 [12:59<7:02:42, 26.17s/it]  3%|▎         | 32/1000 [13:25<7:04:28, 26.31s/it]  3%|▎         | 33/1000 [13:52<7:06:04, 26.44s/it]  3%|▎         | 34/1000 [14:19<7:08:40, 26.63s/it]  4%|▎         | 35/1000 [14:46<7:11:32, 26.83s/it]  4%|▎         | 36/1000 [15:14<7:14:48, 27.06s/it]  4%|▎         | 37/1000 [15:41<7:16:55, 27.22s/it]  4%|▍         | 38/1000 [16:09<7:19:47, 27.43s/it]  4%|▍         | 39/1000 [16:37<7:22:12, 27.61s/it]  4%|▍         | 40/1000 [17:06<7:24:34, 27.79s/it]  4%|▍         | 41/1000 [17:34<7:26:37, 27.94s/it]  4%|▍         | 42/1000 [18:02<7:28:21, 28.08s/it]  4%|▍         | 43/1000 [18:31<7:29:33, 28.19s/it]  4%|▍         | 44/1000 [18:59<7:30:48, 28.29s/it]  4%|▍         | 45/1000 [19:28<7:32:41, 28.44s/it]  5%|▍         | 46/1000 [19:57<7:35:10, 28.63s/it]  5%|▍         | 47/1000 [20:26<7:37:56, 28.83s/it]  5%|▍         | 48/1000 [20:56<7:40:58, 29.05s/it]  5%|▍         | 49/1000 [21:26<7:45:28, 29.37s/it]  5%|▌         | 50/1000 [21:57<7:49:57, 29.68s/it]  5%|▌         | 51/1000 [22:28<7:55:41, 30.08s/it]  5%|▌         | 52/1000 [22:59<8:02:46, 30.56s/it]  5%|▌         | 53/1000 [23:32<8:11:01, 31.11s/it]  5%|▌         | 54/1000 [24:05<8:20:30, 31.74s/it]  6%|▌         | 55/1000 [24:39<8:30:28, 32.41s/it]  6%|▌         | 56/1000 [25:13<8:40:32, 33.09s/it]  6%|▌         | 57/1000 [25:49<8:49:27, 33.69s/it]  6%|▌         | 58/1000 [26:25<8:59:52, 34.39s/it]  6%|▌         | 59/1000 [27:01<9:10:13, 35.08s/it]  6%|▌         | 60/1000 [27:39<9:20:41, 35.79s/it]  6%|▌         | 61/1000 [28:18<9:34:59, 36.74s/it]  6%|▌         | 62/1000 [28:57<9:48:20, 37.63s/it]  6%|▋         | 63/1000 [29:38<10:00:58, 38.48s/it]  6%|▋         | 64/1000 [30:20<10:16:26, 39.52s/it]  6%|▋         | 65/1000 [31:03<10:32:01, 40.56s/it]  7%|▋         | 66/1000 [31:47<10:47:44, 41.61s/it]  7%|▋         | 67/1000 [32:32<11:03:20, 42.66s/it]  7%|▋         | 68/1000 [33:18<11:20:11, 43.79s/it]  7%|▋         | 69/1000 [34:06<11:38:09, 44.99s/it]  7%|▋         | 70/1000 [34:56<11:58:10, 46.33s/it]  7%|▋         | 71/1000 [35:47<12:19:43, 47.78s/it]  7%|▋         | 72/1000 [36:40<12:43:28, 49.36s/it]  7%|▋         | 73/1000 [37:35<13:08:33, 51.04s/it]  7%|▋         | 74/1000 [38:31<13:31:10, 52.56s/it]  8%|▊         | 75/1000 [39:28<13:51:57, 53.96s/it]  8%|▊         | 76/1000 [40:26<14:11:20, 55.28s/it]  8%|▊         | 77/1000 [41:26<14:29:59, 56.55s/it]  8%|▊         | 78/1000 [42:27<14:50:09, 57.93s/it]  8%|▊         | 79/1000 [43:30<15:12:13, 59.43s/it]  8%|▊         | 80/1000 [44:35<15:35:40, 61.02s/it]  8%|▊         | 81/1000 [45:42<16:04:05, 62.94s/it]  8%|▊         | 82/1000 [46:52<16:35:11, 65.04s/it]  8%|▊         | 83/1000 [48:04<17:06:14, 67.15s/it]  8%|▊         | 84/1000 [49:18<17:36:05, 69.18s/it]  8%|▊         | 85/1000 [50:33<18:02:29, 70.98s/it]  9%|▊         | 86/1000 [51:50<18:27:33, 72.71s/it]  9%|▊         | 87/1000 [53:08<18:49:47, 74.25s/it]  9%|▉         | 88/1000 [54:27<19:08:59, 75.59s/it]  9%|▉         | 89/1000 [55:46<19:24:29, 76.70s/it]  9%|▉         | 90/1000 [57:05<19:34:46, 77.46s/it]  9%|▉         | 91/1000 [58:24<19:37:51, 77.75s/it]  9%|▉         | 92/1000 [59:41<19:35:21, 77.67s/it]  9%|▉         | 93/1000 [1:00:57<19:26:17, 77.15s/it]  9%|▉         | 94/1000 [1:02:11<19:10:48, 76.21s/it] 10%|▉         | 95/1000 [1:03:24<18:5Epoch 1, Training Loss: 0.07365180552005768, Validation Loss: 0.04780611861497164
Epoch 2, Training Loss: 0.04513167422264815, Validation Loss: 0.04105588789097965
Epoch 3, Training Loss: 0.037687788065522906, Validation Loss: 0.03588053733110428
Epoch 4, Training Loss: 0.033926101339360075, Validation Loss: 0.03395570777356625
Epoch 5, Training Loss: 0.029592002152154843, Validation Loss: 0.03150016977451742
Epoch 6, Training Loss: 0.02845282796770334, Validation Loss: 0.02879784144461155
Epoch 7, Training Loss: 0.026084331174691517, Validation Loss: 0.025260523473843933
Epoch 8, Training Loss: 0.025756582555671533, Validation Loss: 0.02551001259125769
Epoch 9, Training Loss: 0.024129209481179713, Validation Loss: 0.02400715947151184
Epoch 10, Training Loss: 0.023564800480380656, Validation Loss: 0.022931465646252036
Epoch 11, Training Loss: 0.023767453773568075, Validation Loss: 0.026787448627874254
Epoch 12, Training Loss: 0.02386045955742399, Validation Loss: 0.02256632219068706
Epoch 13, Training Loss: 0.02258983487263322, Validation Loss: 0.02310757217928767
Epoch 14, Training Loss: 0.022264215412239233, Validation Loss: 0.023388938326388598
Epoch 15, Training Loss: 0.022270218329504134, Validation Loss: 0.02185385935008526
Epoch 16, Training Loss: 0.021106375862533847, Validation Loss: 0.021161799179390074
Epoch 17, Training Loss: 0.021629376616328955, Validation Loss: 0.02182814460247755
Epoch 18, Training Loss: 0.020794833979258933, Validation Loss: 0.020787835447117688
Epoch 19, Training Loss: 0.021080847689881922, Validation Loss: 0.02239112099632621
Epoch 20, Training Loss: 0.02123745935969055, Validation Loss: 0.020302013610489666
Epoch 21, Training Loss: 0.02074213867696623, Validation Loss: 0.022646337235346436
Epoch 22, Training Loss: 0.021205271873623133, Validation Loss: 0.019729523826390503
Epoch 23, Training Loss: 0.020266588544473052, Validation Loss: 0.02042052096221596
Epoch 24, Training Loss: 0.020603586345290144, Validation Loss: 0.020521908067166805
Epoch 25, Training Loss: 0.019420254059756795, Validation Loss: 0.019073482067324222
Epoch 26, Training Loss: 0.01920297515268127, Validation Loss: 0.01913797769229859
Epoch 27, Training Loss: 0.019816467165946962, Validation Loss: 0.019495400600135326
Epoch 28, Training Loss: 0.019256164537121853, Validation Loss: 0.020005262619815768
Epoch 29, Training Loss: 0.01848668932604293, Validation Loss: 0.01881002844311297
Epoch 30, Training Loss: 0.018728866893798112, Validation Loss: 0.018896640720777215
Epoch 31, Training Loss: 0.018550343299284577, Validation Loss: 0.019322006846778095
Epoch 32, Training Loss: 0.01913398999410371, Validation Loss: 0.020159325166605412
Epoch 33, Training Loss: 0.019750796956941485, Validation Loss: 0.0187009509652853
Epoch 34, Training Loss: 0.018526579594860475, Validation Loss: 0.017912636301480232
Epoch 35, Training Loss: 0.01802307474426925, Validation Loss: 0.01835280852392316
Epoch 36, Training Loss: 0.01825787026124696, Validation Loss: 0.017437533964402972
Epoch 37, Training Loss: 0.017786214143658677, Validation Loss: 0.01885165604762733
Epoch 38, Training Loss: 0.018083533101404706, Validation Loss: 0.017319586500525473
Epoch 39, Training Loss: 0.017595084259907405, Validation Loss: 0.01696358500048518
Epoch 40, Training Loss: 0.01726139665891727, Validation Loss: 0.018120171269401908
Epoch 41, Training Loss: 0.0178636462893337, Validation Loss: 0.01791151603683829
Epoch 42, Training Loss: 0.01745116785168648, Validation Loss: 0.017828921647742392
Epoch 43, Training Loss: 0.017370846960693596, Validation Loss: 0.017224492016248406
Epoch 44, Training Loss: 0.017135308248301347, Validation Loss: 0.01876214980147779
Epoch 45, Training Loss: 0.017017454638456306, Validation Loss: 0.01830098235514015
Epoch 46, Training Loss: 0.01693211750437816, Validation Loss: 0.01722197816707194
Epoch 47, Training Loss: 0.016696906477833787, Validation Loss: 0.016313503915444016
Epoch 48, Training Loss: 0.016738033946603538, Validation Loss: 0.017214546771720053
Epoch 49, Training Loss: 0.016520286506662766, Validation Loss: 0.021107511152513324
Epoch 50, Training Loss: 0.01739173582755029, Validation Loss: 0.016729269665665923
Epoch 51, Training Loss: 0.01621730231369535, Validation Loss: 0.01615845882333815
Epoch 52, Training Loss: 0.01609337117212514, Validation Loss: 0.01686053068842739
Epoch 53, Training Loss: 0.015529995822968582, Validation Loss: 0.016692276927642524
Epoch 54, Training Loss: 0.016062829441701374, Validation Loss: 0.016411304636858404
Epoch 55, Training Loss: 0.0164560469177862, Validation Loss: 0.01796104423701763
Epoch 56, Training Loss: 0.01622422682121396, Validation Loss: 0.016044947947375477
Epoch 57, Training Loss: 0.015236929167682926, Validation Loss: 0.01701432738918811
Epoch 58, Training Loss: 0.016932149479786555, Validation Loss: 0.016565659223124383
Epoch 59, Training Loss: 0.01579956162410478, Validation Loss: 0.0183686557225883
Epoch 60, Training Loss: 0.015476152890672286, Validation Loss: 0.01619637163821608
Epoch 61, Training Loss: 0.016303478305538497, Validation Loss: 0.01560019466560334
Epoch 62, Training Loss: 0.015682557054484885, Validation Loss: 0.017014938103966416
Epoch 63, Training Loss: 0.01560457432642579, Validation Loss: 0.017233271477743985
Epoch 64, Training Loss: 0.015279453930755455, Validation Loss: 0.01578370661009103
Epoch 65, Training Loss: 0.015403099684044718, Validation Loss: 0.01571287401020527
Epoch 66, Training Loss: 0.01508302519408365, Validation Loss: 0.01596063992474228
Epoch 67, Training Loss: 0.01495839301496744, Validation Loss: 0.015800067665986718
Epoch 68, Training Loss: 0.014864789322018623, Validation Loss: 0.01584230561275035
Epoch 69, Training Loss: 0.014964928229649862, Validation Loss: 0.0160348461009562
Epoch 70, Training Loss: 0.014819668512791396, Validation Loss: 0.01607868291903287
Epoch 71, Training Loss: 0.015068494404355684, Validation Loss: 0.017025961354374886
Epoch 72, Training Loss: 0.014486691107352574, Validation Loss: 0.017513052746653556
Epoch 73, Training Loss: 0.01591700251835088, Validation Loss: 0.01717734676785767
Epoch 74, Training Loss: 0.015288853133097292, Validation Loss: 0.017604961153119804
Epoch 75, Training Loss: 0.014942823521172008, Validation Loss: 0.015918020880781113
Epoch 76, Training Loss: 0.014491702864567439, Validation Loss: 0.016592661663889886
Epoch 77, Training Loss: 0.014304907138769826, Validation Loss: 0.0155727046309039
Epoch 78, Training Loss: 0.014274164025361339, Validation Loss: 0.015735302632674576
Epoch 79, Training Loss: 0.015214217780157923, Validation Loss: 0.01578082798514515
Epoch 80, Training Loss: 0.014665840441981952, Validation Loss: 0.015885681100189685
Epoch 81, Training Loss: 0.014767468363667527, Validation Loss: 0.015451403241604567
Epoch 82, Training Loss: 0.015049457581092914, Validation Loss: 0.015688514593057333
Epoch 83, Training Loss: 0.014955588042115171, Validation Loss: 0.017594800260849298
Epoch 84, Training Loss: 0.014653880164648097, Validation Loss: 0.015378870023414492
Epoch 85, Training Loss: 0.014705299601579706, Validation Loss: 0.01587797871325165
Epoch 86, Training Loss: 0.014407490302498141, Validation Loss: 0.015307130059227347
Epoch 87, Training Loss: 0.014336687830897669, Validation Loss: 0.015067429817281663
Epoch 88, Training Loss: 0.014824923384003342, Validation Loss: 0.015403579501435161
Epoch 89, Training Loss: 0.015094484963143865, Validation Loss: 0.017928962060250343
Epoch 90, Training Loss: 0.014672211115248501, Validation Loss: 0.016009157965891065
Epoch 91, Training Loss: 0.01390688296717902, Validation Loss: 0.01565330200828612
Epoch 92, Training Loss: 0.013638782299434144, Validation Loss: 0.015148493670858442
Epoch 93, Training Loss: 0.013936266303062439, Validation Loss: 0.015911080804653466
Epoch 94, Training Loss: 0.014177312655374408, Validation Loss: 0.015282918186858296
